iter	RMSE
4774	1.375716237
4775	1.375557328
4776	1.375438093
4777	1.375335452
4778	1.375289118
4779	1.375121742
4780	1.375002353
4781	1.374900672
4782	1.374725577
4783	1.374624659
4784	1.374562517
4785	1.374409922
4786	1.374329438
4787	1.374232871
4788	1.374156703
4789	1.373961859
4790	1.373893253
4791	1.373724622
4792	1.373552262
4793	1.373295673
4794	1.373240973
4795	1.373061456
4796	1.372980127
4797	1.372869095
4798	1.372743294
4799	1.372700453
4800	1.372604367
4801	1.372413417
4802	1.372370401
4803	1.372258808
4804	1.372184094
4805	1.372097394
4806	1.371881059
4807	1.371721595
4808	1.371633898
4809	1.371550987
4810	1.37150633
4811	1.371481266
4812	1.371379703
4813	1.37133394
4814	1.371244426
4815	1.371157994
4816	1.371003427
4817	1.370751678
4818	1.370555051
4819	1.370493325
4820	1.370453702
4821	1.370325577
4822	1.370275746
4823	1.370138183
4824	1.37012177
4825	1.370093712
4826	1.369907746
4827	1.369754717
4828	1.369705203
4829	1.369651256
4830	1.369536268
4831	1.3694902
4832	1.369373131
4833	1.369283714
4834	1.369221972
4835	1.369159647
4836	1.368941031
4837	1.368886359
4838	1.368821145
4839	1.368756822
4840	1.368631334
4841	1.368537429
4842	1.368439824
4843	1.368344303
4844	1.368293152
4845	1.368219916
4846	1.3681746
4847	1.368120363
4848	1.368059426
4849	1.367785297
4850	1.367751184
4851	1.367735007
4852	1.367609415
4853	1.367515509
4854	1.367361273
4855	1.367310745
4856	1.367291605
4857	1.367196916
4858	1.367168454
4859	1.367115193
4860	1.366993805
4861	1.366941251
4862	1.366848797
4863	1.366748716
4864	1.366746043
4865	1.366718061
4866	1.366637177
4867	1.366476208
4868	1.366441488
4869	1.366298693
4870	1.36621047
4871	1.366131089
4872	1.366008405
4873	1.365838318
4874	1.365783878
4875	1.36566355
4876	1.365571632
4877	1.365309284
4878	1.365216253
4879	1.365015916
4880	1.364954903
4881	1.364908483
4882	1.36482577
4883	1.364803591
4884	1.364730477
4885	1.364595067
4886	1.364410163
4887	1.364260607
4888	1.364093316
4889	1.364063712
4890	1.363899498
4891	1.363791197
4892	1.363625036
4893	1.36356174
4894	1.363453382
4895	1.363375469
4896	1.363275647
4897	1.363176008
4898	1.363091317
4899	1.36301556
4900	1.36296968
4901	1.362941907
4902	1.362871385
4903	1.36278513
4904	1.362561806
4905	1.362510424
4906	1.362466822
4907	1.362374979
4908	1.362166337
4909	1.361915214
4910	1.361761005
4911	1.361675961
4912	1.361637889
4913	1.361604479
4914	1.361477227
4915	1.36144971
4916	1.361307135
4917	1.361213986
4918	1.361210734
4919	1.361189729
4920	1.361169751
4921	1.361070757
4922	1.360991114
4923	1.360958105
4924	1.360900142
4925	1.360847896
4926	1.360795055
4927	1.360617248
4928	1.360563338
4929	1.360504749
4930	1.360352099
4931	1.36030082
4932	1.36011483
4933	1.359976889
4934	1.359886994
4935	1.359859664
4936	1.359785705
4937	1.359710283
4938	1.359490923
4939	1.359401593
4940	1.359341097
4941	1.359189135
4942	1.359094104
4943	1.35899498
4944	1.358911151
4945	1.35875668
4946	1.358664792
4947	1.358594954
4948	1.358489856
4949	1.358253554
4950	1.358186098
4951	1.358156093
4952	1.357971616
4953	1.357895297
4954	1.357870841
4955	1.357774724
4956	1.357677935
4957	1.357624357
4958	1.357483956
4959	1.357408314
4960	1.357175617
4961	1.357096287
4962	1.35704243
4963	1.35682618
4964	1.356703302
4965	1.35660682
4966	1.356491364
4967	1.356394269
4968	1.356302404
4969	1.356227152
4970	1.356142502
4971	1.356000075
4972	1.355872781
4973	1.355764178
4974	1.355527992
4975	1.355423946
4976	1.355305395
4977	1.355140622
4978	1.354858934
4979	1.35467963
4980	1.354555562
4981	1.354438767
4982	1.354319073
4983	1.35423818
4984	1.354110137
4985	1.354006136
4986	1.353939564
4987	1.353890475
4988	1.353858577
4989	1.353766833
4990	1.35369642
4991	1.353567196
4992	1.353484996
4993	1.353369006
4994	1.353304188
4995	1.353239373
4996	1.353159095
4997	1.353051115
4998	1.35302612
4999	1.352937128
5000	1.352847391
5001	1.352795501
5002	1.352780244
5003	1.352610148
5004	1.352568949
5005	1.352508591
5006	1.352366058
5007	1.352319776
5008	1.352197387
5009	1.352121563
5010	1.351996664
5011	1.351870302
5012	1.351676664
5013	1.351651922
5014	1.351564287
5015	1.35144507
5016	1.351258597
5017	1.351140229
5018	1.350994168
5019	1.350946124
5020	1.350767198
5021	1.350682205
5022	1.350655154
5023	1.350493473
5024	1.350252372
5025	1.35009047
5026	1.350021395
5027	1.349957817
5028	1.349887566
5029	1.349808265
5030	1.349694968
5031	1.34959532
5032	1.349592946
5033	1.349360915
5034	1.349278539
5035	1.349210591
5036	1.349176658
5037	1.349149232
5038	1.349057602
5039	1.348855977
5040	1.348769358
5041	1.348603869
5042	1.348532573
5043	1.348363267
5044	1.348300313
5045	1.348273333
5046	1.34814733
5047	1.348117878
5048	1.348079817
5049	1.347921677
5050	1.347861161
5051	1.34773117
5052	1.347652307
5053	1.347567589
5054	1.347508404
5055	1.347457202
5056	1.34743488
5057	1.347319686
5058	1.347257814
5059	1.347221198
5060	1.347072883
5061	1.346960757
5062	1.346852886
5063	1.346749602
5064	1.346662012
5065	1.346640835
5066	1.34656514
5067	1.346325522
5068	1.346243612
5069	1.346240136
5070	1.346155388
5071	1.346087354
5072	1.346071331
5073	1.346021214
5074	1.346002459
5075	1.345879309
5076	1.345584551
5077	1.345521263
5078	1.345347446
5079	1.345227921
5080	1.345206389
5081	1.345176574
5082	1.345157352
5083	1.345091186
5084	1.34483305
5085	1.344716717
5086	1.344689558
5087	1.344532224
5088	1.344449308
5089	1.344445266
5090	1.344198815
5091	1.344141329
5092	1.344014071
5093	1.343892327
5094	1.343775978
5095	1.343691927
5096	1.343636006
5097	1.343562439
5098	1.343450198
5099	1.34338979
5100	1.343287492
5101	1.343223164
5102	1.343175672
5103	1.343034214
5104	1.342999741
5105	1.342878217
5106	1.342789525
5107	1.342735355
5108	1.342714781
5109	1.342661308
5110	1.342554817
5111	1.342426171
5112	1.342239723
5113	1.342119404
5114	1.342093186
5115	1.342039757
5116	1.341989606
5117	1.341932262
5118	1.341871733
5119	1.341806545
5120	1.341711468
5121	1.341594471
5122	1.341534906
5123	1.341458223
5124	1.341410531
5125	1.341338556
5126	1.341298844
5127	1.341217168
5128	1.341116565
5129	1.341015512
5130	1.340745636
5131	1.340664844
5132	1.34059472
5133	1.340551431
5134	1.340445854
5135	1.340441811
5136	1.340437921
5137	1.340399687
5138	1.340331602
5139	1.340254836
5140	1.340084589
5141	1.339926765
5142	1.339758544
5143	1.33972168
5144	1.33967148
5145	1.339564355
5146	1.339534352
5147	1.339471135
5148	1.339434875
5149	1.339298673
5150	1.339240018
5151	1.33915707
5152	1.339051965
5153	1.338984053
5154	1.33886505
5155	1.338802574
5156	1.338720943
5157	1.338548451
5158	1.338499178
5159	1.338470154
5160	1.338268203
5161	1.338127619
5162	1.337966375
5163	1.337857788
5164	1.337786647
5165	1.337713384
5166	1.337631301
5167	1.337473056
5168	1.337299935
5169	1.337228828
5170	1.337075975
5171	1.336954822
5172	1.336808667
5173	1.336727681
5174	1.336654095
5175	1.336582651
5176	1.336444937
5177	1.336337456
5178	1.336311857
5179	1.336224073
5180	1.336201766
5181	1.336137779
5182	1.336038187
5183	1.335973272
5184	1.335958071
5185	1.335878666
5186	1.335810804
5187	1.335601345
5188	1.335348867
5189	1.335333386
5190	1.335108457
5191	1.335096314
5192	1.334990867
5193	1.334798226
5194	1.334742454
5195	1.334695638
5196	1.33457014
5197	1.334415457
5198	1.334378398
5199	1.334251661
5200	1.334213349
5201	1.334105926
5202	1.333983406
5203	1.333815919
5204	1.333688424
5205	1.333476155
5206	1.333347281
5207	1.333296959
5208	1.333180296
5209	1.333136377
5210	1.333105058
5211	1.333102546
5212	1.332962554
5213	1.332896857
5214	1.332831124
5215	1.332755445
5216	1.332732781
5217	1.332628314
5218	1.332499913
5219	1.332436274
5220	1.332337261
5221	1.332234033
5222	1.332171027
5223	1.332080511
5224	1.331860989
5225	1.331801838
5226	1.331635171
5227	1.331529632
5228	1.331504172
5229	1.331324995
5230	1.331303833
5231	1.331252607
5232	1.331195498
5233	1.331075563
5234	1.330998259
5235	1.330925073
5236	1.330810765
5237	1.33069098
5238	1.330640464
5239	1.330596576
5240	1.330510055
5241	1.330375483
5242	1.330169443
5243	1.330081796
5244	1.329993187
5245	1.329764465
5246	1.329617038
5247	1.329419129
5248	1.329362167
5249	1.329296248
5250	1.329052081
5251	1.328856958
5252	1.328747992
5253	1.328663802
5254	1.328617734
5255	1.328496232
5256	1.328418543
5257	1.328126892
5258	1.328012613
5259	1.327766548
5260	1.327721642
5261	1.327583589
5262	1.327530482
5263	1.32735976
5264	1.327271035
5265	1.327178784
5266	1.327064713
5267	1.327036355
5268	1.326971128
5269	1.326891419
5270	1.326852418
5271	1.326785778
5272	1.326679769
5273	1.326665055
5274	1.326503086
5275	1.326340606
5276	1.326284174
5277	1.326154609
5278	1.32611819
5279	1.325860983
5280	1.325755828
5281	1.325664285
5282	1.325643089
5283	1.325549019
5284	1.325464076
5285	1.325400187
5286	1.325397199
5287	1.325374832
5288	1.325244762
5289	1.325192731
5290	1.3250798
5291	1.325040232
5292	1.324982614
5293	1.324980133
5294	1.324840496
5295	1.324793461
5296	1.324718067
5297	1.324641437
5298	1.324638968
5299	1.324512898
5300	1.324420115
5301	1.324284029
5302	1.324253487
5303	1.32415574
5304	1.324049595
5305	1.323931347
5306	1.323899095
5307	1.323873515
5308	1.323859341
5309	1.323782164
5310	1.32367085
5311	1.323615203
5312	1.323550288
5313	1.323535803
5314	1.323461305
5315	1.323304827
5316	1.323198073
5317	1.32308293
5318	1.32306224
5319	1.322995625
5320	1.322993983
5321	1.322920499
5322	1.322845546
5323	1.322791465
5324	1.322720051
5325	1.322638882
5326	1.322521977
5327	1.322392098
5328	1.322276641
5329	1.322156407
5330	1.322146136
5331	1.32204247
5332	1.322021607
5333	1.321980018
5334	1.32187777
5335	1.321788499
5336	1.321765438
5337	1.321668558
5338	1.321603779
5339	1.321472733
5340	1.321424033
5341	1.321312663
5342	1.321140605
5343	1.321137542
5344	1.321055018
5345	1.320991164
5346	1.320926231
5347	1.32091213
5348	1.32076686
5349	1.320663471
5350	1.320648597
5351	1.320552001
5352	1.320397306
5353	1.320287229
5354	1.3202057
5355	1.320082223
5356	1.320022668
5357	1.319871264
5358	1.319777687
5359	1.319645397
5360	1.319470083
5361	1.319370025
5362	1.319132005
5363	1.318976157
5364	1.318915933
5365	1.318804789
5366	1.318575237
5367	1.318530255
5368	1.318416703
5369	1.318343662
5370	1.318153675
5371	1.318082306
5372	1.318027098
5373	1.317957598
5374	1.317904149
5375	1.31779172
5376	1.317734911
5377	1.317654785
5378	1.317562443
5379	1.317458055
5380	1.317320816
5381	1.31727351
5382	1.317195399
5383	1.317056176
5384	1.316977251
5385	1.316836099
5386	1.316812191
5387	1.316774928
5388	1.316485297
5389	1.316461577
5390	1.316365973
5391	1.316268294
5392	1.316188417
5393	1.316125848
5394	1.315989203
5395	1.315974769
5396	1.315803303
5397	1.315716103
5398	1.315563963
5399	1.31549516
5400	1.315417494
5401	1.315325406
5402	1.315282332
5403	1.315193321
5404	1.315099637
5405	1.314856705
5406	1.314676514
5407	1.314655694
5408	1.314551107
5409	1.31447775
5410	1.314401105
5411	1.314188974
5412	1.314165476
5413	1.313992542
5414	1.313869567
5415	1.313785886
5416	1.31365008
5417	1.313609122
5418	1.313524035
5419	1.313411974
5420	1.313297131
5421	1.313165279
5422	1.313072375
5423	1.313002278
5424	1.312975485
5425	1.312923121
5426	1.31280627
5427	1.312619922
5428	1.312544937
5429	1.312403645
5430	1.312296301
5431	1.312074289
5432	1.311863395
5433	1.311820564
5434	1.311819096
5435	1.311785412
5436	1.311669054
5437	1.311605756
5438	1.311473651
5439	1.311352363
5440	1.311309026
5441	1.3112528
5442	1.310943155
5443	1.310821248
5444	1.310784727
5445	1.310762967
5446	1.310685364
5447	1.310508507
5448	1.310331462
5449	1.310093013
5450	1.310000727
5451	1.309803377
5452	1.309575054
5453	1.30947224
5454	1.30932468
5455	1.309193763
5456	1.309124485
5457	1.30902892
5458	1.308949126
5459	1.308826491
5460	1.308650177
5461	1.308602721
5462	1.308542341
5463	1.308435869
5464	1.308419869
5465	1.308284574
5466	1.308170521
5467	1.308139396
5468	1.307977931
5469	1.307938891
5470	1.307847331
5471	1.307705405
5472	1.307591812
5473	1.307563809
5474	1.307503929
5475	1.307414792
5476	1.307365463
5477	1.307299688
5478	1.307163415
5479	1.307150929
5480	1.307022957
5481	1.306887615
5482	1.306873166
5483	1.306635335
5484	1.306411171
5485	1.306332913
5486	1.306236672
5487	1.306109448
5488	1.305983841
5489	1.305876358
5490	1.305846927
5491	1.305758444
5492	1.305596054
5493	1.305519932
5494	1.305474741
5495	1.305395115
5496	1.30528417
5497	1.305220812
5498	1.305145068
5499	1.305027426
5500	1.305003957
5501	1.304915659
5502	1.304839349
5503	1.304768913
5504	1.304713609
5505	1.304643769
5506	1.304615227
5507	1.304475006
5508	1.304362896
5509	1.304275134
5510	1.30410664
5511	1.30400147
5512	1.303869759
5513	1.303823368
5514	1.303667278
5515	1.303632078
5516	1.30358123
5517	1.303501111
5518	1.303408717
5519	1.303344747
5520	1.303211735
5521	1.303101362
5522	1.302896727
5523	1.302832502
5524	1.302758341
5525	1.302688487
5526	1.302585601
5527	1.3025167
5528	1.302373906
5529	1.302311901
5530	1.30224471
5531	1.302197326
5532	1.302070967
5533	1.301848887
5534	1.301772805
5535	1.301616574
5536	1.30152505
5537	1.301422482
5538	1.301356074
5539	1.301211218
5540	1.301105643
5541	1.301022335
5542	1.300787153
5543	1.30069088
5544	1.300621319
5545	1.300511793
5546	1.300418079
5547	1.300219499
5548	1.300117157
5549	1.299980307
5550	1.299875645
5551	1.29983675
5552	1.299718117
5553	1.299577924
5554	1.299455481
5555	1.299405574
5556	1.299250839
5557	1.299185154
5558	1.298991258
5559	1.298952147
5560	1.298884114
5561	1.298773774
5562	1.298657642
5563	1.298630306
5564	1.298553931
5565	1.298506336
5566	1.298361077
5567	1.2983116
5568	1.298142799
5569	1.297998854
5570	1.297914868
5571	1.297775236
5572	1.29768375
5573	1.29762936
5574	1.297499839
5575	1.297355897
5576	1.297241785
5577	1.297112454
5578	1.297041535
5579	1.296925205
5580	1.296783957
5581	1.296516673
5582	1.296513031
5583	1.296366529
5584	1.296332177
5585	1.296236204
5586	1.29618767
5587	1.296170736
5588	1.296118612
5589	1.296091928
5590	1.295923251
5591	1.295763526
5592	1.295696738
5593	1.295502634
5594	1.295377071
5595	1.295212517
5596	1.295182665
5597	1.295108718
5598	1.295037413
5599	1.294968091
5600	1.294879992
5601	1.294826524
5602	1.294777115
5603	1.294773227
5604	1.294645946
5605	1.294573808
5606	1.294450455
5607	1.294402718
5608	1.294260192
5609	1.294186909
5610	1.294116724
5611	1.293965573
5612	1.293833908
5613	1.293747626
5614	1.293696054
5615	1.293585051
5616	1.293488098
5617	1.29338557
5618	1.293310219
5619	1.293287614
5620	1.293146291
5621	1.29308117
5622	1.292917705
5623	1.292732545
5624	1.2925856
5625	1.292547812
5626	1.292545556
5627	1.292414219
5628	1.292319816
5629	1.292271791
5630	1.292173459
5631	1.292104669
5632	1.292017292
5633	1.291894923
5634	1.291797278
5635	1.291681778
5636	1.291415346
5637	1.291327692
5638	1.291280415
5639	1.291136654
5640	1.291013042
5641	1.290995351
5642	1.29082688
5643	1.290766769
5644	1.290716996
5645	1.290615992
5646	1.29050286
5647	1.290433082
5648	1.290369576
5649	1.290136513
5650	1.29006397
5651	1.289880955
5652	1.289680335
5653	1.289643028
5654	1.289576712
5655	1.289531258
5656	1.289430869
5657	1.289317119
5658	1.289106185
5659	1.289021114
5660	1.288925848
5661	1.288775279
5662	1.288594823
5663	1.288547113
5664	1.288480841
5665	1.288432687
5666	1.288241438
5667	1.288158921
5668	1.288015255
5669	1.287942099
5670	1.287815345
5671	1.287731682
5672	1.287654263
5673	1.287512003
5674	1.287390827
5675	1.287227627
5676	1.287005666
5677	1.286925959
5678	1.286765014
5679	1.286679016
5680	1.286595461
5681	1.286530473
5682	1.286392585
5683	1.286348657
5684	1.286252726
5685	1.286096001
5686	1.286070855
5687	1.285999324
5688	1.285946182
5689	1.285895996
5690	1.285843014
5691	1.285783871
5692	1.285735959
5693	1.285575784
5694	1.285482672
5695	1.285306383
5696	1.285096072
5697	1.285047823
5698	1.284852607
5699	1.284789787
5700	1.284750497
5701	1.284698065
5702	1.284604153
5703	1.284449407
5704	1.284425722
5705	1.284386554
5706	1.284095499
5707	1.283957
5708	1.283796981
5709	1.2836957
5710	1.28358956
5711	1.283464227
5712	1.28341207
5713	1.283397993
5714	1.283348513
5715	1.283267784
5716	1.283224217
5717	1.283100657
5718	1.283050019
5719	1.283017514
5720	1.282912048
5721	1.282720009
5722	1.282621648
5723	1.282461916
5724	1.28236311
5725	1.282292845
5726	1.282141682
5727	1.282072917
5728	1.28195619
5729	1.281865286
5730	1.281798326
5731	1.281719314
5732	1.281693594
5733	1.281589199
5734	1.281527595
5735	1.281398199
5736	1.281331825
5737	1.281293913
5738	1.281246682
5739	1.281147473
5740	1.281006508
5741	1.280894662
5742	1.280802583
5743	1.280717037
5744	1.280596566
5745	1.280528205
5746	1.280517929
5747	1.280288499
5748	1.280189399
5749	1.280083287
5750	1.2799862
5751	1.279882228
5752	1.279781014
5753	1.279653802
5754	1.279568775
5755	1.2793624
5756	1.279290741
5757	1.279197947
5758	1.279071943
5759	1.278917965
5760	1.27886369
5761	1.278682162
5762	1.278590117
5763	1.278517236
5764	1.278488475
5765	1.278440513
5766	1.278359932
5767	1.278332667
5768	1.278177928
5769	1.278040229
5770	1.277974658
5771	1.277925876
5772	1.277859717
5773	1.277792468
5774	1.277730209
5775	1.277672646
5776	1.277553481
5777	1.277425262
5778	1.277348718
5779	1.277237962
5780	1.277145272
5781	1.277119045
5782	1.276988941
5783	1.276937129
5784	1.276915666
5785	1.276853337
5786	1.276808448
5787	1.276713466
5788	1.276568994
5789	1.276481062
5790	1.276318865
5791	1.27626083
5792	1.276116933
5793	1.276061443
5794	1.276024104
5795	1.275950955
5796	1.275807577
5797	1.275689943
5798	1.275639276
5799	1.275472363
5800	1.275319941
5801	1.275280464
5802	1.275167488
5803	1.275095227
5804	1.274911538
5805	1.274870558
5806	1.274748215
5807	1.274641506
5808	1.274554459
5809	1.27446806
5810	1.274427489
5811	1.274265642
5812	1.274208831
5813	1.274190205
5814	1.274084285
5815	1.274053195
5816	1.27400113
5817	1.273847053
5818	1.273822453
5819	1.273730471
5820	1.273574952
5821	1.273452185
5822	1.273287307
5823	1.273250644
5824	1.273214519
5825	1.273156068
5826	1.273059205
5827	1.272997344
5828	1.272941152
5829	1.272880724
5830	1.272686339
5831	1.272670677
5832	1.27261328
5833	1.272520425
5834	1.272423294
5835	1.272317854
5836	1.272270085
5837	1.272230711
5838	1.272039658
5839	1.272007149
5840	1.271763461
5841	1.271698681
5842	1.27158709
5843	1.271487883
5844	1.271296769
5845	1.271203833
5846	1.271139338
5847	1.27086797
5848	1.270678961
5849	1.270411467
5850	1.270305373
5851	1.270255253
5852	1.270158807
5853	1.270015472
5854	1.269955817
5855	1.269864537
5856	1.269846678
5857	1.269697035
5858	1.269635315
5859	1.269383599
5860	1.26915565
5861	1.269049627
5862	1.268994385
5863	1.268886943
5864	1.268868658
5865	1.268770466
5866	1.268647689
5867	1.268635776
5868	1.268481433
5869	1.268379814
5870	1.268325384
5871	1.268236895
5872	1.268205056
5873	1.267987542
5874	1.267921215
5875	1.267831737
5876	1.267691782
5877	1.267568694
5878	1.267435433
5879	1.267330519
5880	1.267239626
5881	1.267050004
5882	1.26700797
5883	1.26696028
5884	1.266862624
5885	1.266788216
5886	1.266741019
5887	1.266697165
5888	1.266643666
5889	1.266538053
5890	1.266455383
5891	1.266398704
5892	1.266213989
5893	1.2659751
5894	1.265890402
5895	1.265777561
5896	1.265730383
5897	1.265673598
5898	1.265612781
5899	1.265543751
5900	1.265498774
5901	1.265457676
5902	1.265429756
5903	1.26536118
5904	1.265200807
5905	1.264945164
5906	1.264900649
5907	1.264764232
5908	1.264567338
5909	1.264357989
5910	1.264312001
5911	1.264210017
5912	1.264117848
5913	1.264107395
5914	1.264070937
5915	1.263969442
5916	1.263883644
5917	1.263722906
5918	1.26365239
5919	1.263400025
5920	1.263292517
5921	1.263251816
5922	1.263116918
5923	1.262980777
5924	1.26294845
5925	1.262879343
5926	1.262682074
5927	1.262550304
5928	1.262516181
5929	1.262467568
5930	1.262366317
5931	1.262234551
5932	1.262127855
5933	1.262085404
5934	1.26203205
5935	1.261813519
5936	1.2617921
5937	1.261701522
5938	1.261698786
5939	1.261654651
5940	1.26153456
5941	1.261379331
5942	1.261286079
5943	1.261176258
5944	1.261061922
5945	1.26098271
5946	1.260761417
5947	1.260614823
5948	1.260574771
5949	1.260450653
5950	1.260274496
5951	1.260139702
5952	1.260077496
5953	1.260011627
5954	1.259925982
5955	1.259818354
5956	1.259795767
5957	1.259642374
5958	1.259595441
5959	1.259439061
5960	1.259308238
5961	1.259203289
5962	1.259179218
5963	1.258977921
5964	1.258859806
5965	1.258743482
5966	1.258618394
5967	1.258532634
5968	1.25843334
5969	1.258279334
5970	1.258192042
5971	1.258156814
5972	1.258062537
5973	1.257982626
5974	1.25787377
5975	1.257833329
5976	1.257654776
5977	1.25753374
5978	1.257424712
5979	1.257385121
5980	1.257295033
5981	1.25725
5982	1.257135686
5983	1.256991328
5984	1.256776822
5985	1.256640111
5986	1.256561418
5987	1.256468245
5988	1.256388901
5989	1.256286972
5990	1.25619432
5991	1.256141682
5992	1.256096246
5993	1.255989867
5994	1.255863449
5995	1.255800702
5996	1.255752945
5997	1.25573581
5998	1.255614723
5999	1.255505095
6000	1.255373063
6001	1.25521856
6002	1.255076998
6003	1.254945692
6004	1.254825572
6005	1.254702783
6006	1.25464685
6007	1.254577815
6008	1.254549403
6009	1.2544436
6010	1.254303277
6011	1.254199977
6012	1.254146321
6013	1.254026404
6014	1.253938618
6015	1.253796525
6016	1.25370337
6017	1.253660436
6018	1.25355492
6019	1.253342535
6020	1.253297725
6021	1.253283348
6022	1.253255751
6023	1.253159084
6024	1.252943843
6025	1.252826266
6026	1.252715118
6027	1.252571312
6028	1.252493791
6029	1.252477006
6030	1.252416969
6031	1.252321504
6032	1.252212037
6033	1.252134951
6034	1.251909318
6035	1.251837165
6036	1.251792849
6037	1.251611182
6038	1.251485814
6039	1.251426049
6040	1.251405187
6041	1.251291695
6042	1.251118249
6043	1.251075874
6044	1.25090008
6045	1.250533353
6046	1.250488659
6047	1.25042267
6048	1.250282144
6049	1.25021558
6050	1.250183512
6051	1.250115735
6052	1.250047711
6053	1.249990132
6054	1.249939985
6055	1.249865769
6056	1.249753707
6057	1.249664326
6058	1.249602526
6059	1.249540261
6060	1.24941457
6061	1.249327421
6062	1.249209182
6063	1.249018567
6064	1.24887145
6065	1.248691046
6066	1.24865507
6067	1.248526842
6068	1.248315224
6069	1.248272849
6070	1.248225336
6071	1.248116878
6072	1.248075605
6073	1.248003129
6074	1.24785778
6075	1.247763982
6076	1.247743381
6077	1.247621692
6078	1.247578095
6079	1.247473247
6080	1.247450037
6081	1.247356511
6082	1.247259562
6083	1.247182703
6084	1.247077902
6085	1.247054443
6086	1.24688843
6087	1.246755763
6088	1.2465157
6089	1.246448966
6090	1.24629461
6091	1.246229749
6092	1.246094453
6093	1.246037072
6094	1.245905952
6095	1.245877153
6096	1.245807298
6097	1.245726077
6098	1.245660342
6099	1.245580296
6100	1.245438233
6101	1.245297126
6102	1.245159599
6103	1.245068703
6104	1.2449489
6105	1.244908315
6106	1.244805191
6107	1.244739324
6108	1.244650031
6109	1.244559986
6110	1.244444539
6111	1.244410955
6112	1.244386517
6113	1.244297066
6114	1.244255232
6115	1.244166957
6116	1.244066793
6117	1.243997979
6118	1.243910409
6119	1.243832195
6120	1.243706236
6121	1.243620753
6122	1.243538878
6123	1.24341624
6124	1.243268277
6125	1.243067798
6126	1.243016763
6127	1.242940123
6128	1.242739596
6129	1.242706606
6130	1.242593219
6131	1.24245899
6132	1.242340171
6133	1.242276141
6134	1.242214432
6135	1.242180625
6136	1.242122043
6137	1.242029115
6138	1.241952158
6139	1.241885401
6140	1.241845964
6141	1.241739825
6142	1.241721958
6143	1.241545689
6144	1.241486395
6145	1.241408165
6146	1.241378861
6147	1.241358519
6148	1.241243644
6149	1.241173809
6150	1.241037484
6151	1.240970488
6152	1.240851507
6153	1.240769023
6154	1.24073456
6155	1.240646419
6156	1.24058386
6157	1.240408455
6158	1.240320614
6159	1.240266805
6160	1.240209189
6161	1.240172508
6162	1.240036747
6163	1.240011275
6164	1.24000943
6165	1.23986631
6166	1.239680509
6167	1.239596768
6168	1.239525434
6169	1.239424445
6170	1.239261601
6171	1.239120855
6172	1.238995927
6173	1.238959465
6174	1.23887799
6175	1.238864172
6176	1.238694871
6177	1.238623198
6178	1.238569365
6179	1.238441313
6180	1.238426025
6181	1.238348751
6182	1.238196366
6183	1.238111405
6184	1.238035524
6185	1.237881855
6186	1.237798185
6187	1.237773011
6188	1.237673803
6189	1.237567684
6190	1.237478678
6191	1.237263233
6192	1.237211589
6193	1.237129188
6194	1.236924491
6195	1.236777694
6196	1.236734728
6197	1.236546502
6198	1.236480155
6199	1.236409
6200	1.23627533
6201	1.236174043
6202	1.236172231
6203	1.236116069
6204	1.236094001
6205	1.235892195
6206	1.235835726
6207	1.235593278
6208	1.235535768
6209	1.235396733
6210	1.235340706
6211	1.235180663
6212	1.235115902
6213	1.235064574
6214	1.234848301
6215	1.234739947
6216	1.234587581
6217	1.234546232
6218	1.234512988
6219	1.234381707
6220	1.234317528
6221	1.234281139
6222	1.234155265
6223	1.234052844
6224	1.233966597
6225	1.233882829
6226	1.233833497
6227	1.233689788
6228	1.23359015
6229	1.233473606
6230	1.233469908
6231	1.233304948
6232	1.233261473
6233	1.233197777
6234	1.233049195
6235	1.232932283
6236	1.232880275
6237	1.232834925
6238	1.232652971
6239	1.232486312
6240	1.232434497
6241	1.232308796
6242	1.232281471
6243	1.232228808
6244	1.232100945
6245	1.231974986
6246	1.231811771
6247	1.231757994
6248	1.231720586
6249	1.231616112
6250	1.231456062
6251	1.231318774
6252	1.23112029
6253	1.230976335
6254	1.230852363
6255	1.230706218
6256	1.230656236
6257	1.230525306
6258	1.230479486
6259	1.230397666
6260	1.230385856
6261	1.230189233
6262	1.230109394
6263	1.229992709
6264	1.229853077
6265	1.229789993
6266	1.229734862
6267	1.229615162
6268	1.229552725
6269	1.229474524
6270	1.229380145
6271	1.229290918
6272	1.229156558
6273	1.229032962
6274	1.22900185
6275	1.228878944
6276	1.228720051
6277	1.228614197
6278	1.228578589
6279	1.22845257
6280	1.228370614
6281	1.228238666
6282	1.228143236
6283	1.228009417
6284	1.227886858
6285	1.227776065
6286	1.227638015
6287	1.22759664
6288	1.227474347
6289	1.227419838
6290	1.227339321
6291	1.227327482
6292	1.227208258
6293	1.227177839
6294	1.227086938
6295	1.227036688
6296	1.226681305
6297	1.226518307
6298	1.226361664
6299	1.226230128
6300	1.226123906
6301	1.225991063
6302	1.225971315
6303	1.225938441
6304	1.225918861
6305	1.225790307
6306	1.2257464
6307	1.225689024
6308	1.225616535
6309	1.225555453
6310	1.225471687
6311	1.225419777
6312	1.225288541
6313	1.225261503
6314	1.225147449
6315	1.2250722
6316	1.225001951
6317	1.224901503
6318	1.224764478
6319	1.224647715
6320	1.224515955
6321	1.224455942
6322	1.224386612
6323	1.224313985
6324	1.224179148
6325	1.224099961
6326	1.223958585
6327	1.223885623
6328	1.223836809
